Request ID,Num Clients,Bottleneck Bandwidth,Bottleneck Latency,Bottleneck Packet Loss,Dash Policy,Client Resolution,Request Duration,TCP Output Packet,TCP Output Delay,TCP Output Jitter,TCP Output Packet Loss,TCP Input Packet,TCP Input Delay,TCP Input Jitter,TCP Input Packet Loss,TCP Input Retransmission,Std Input Rate,0 Input Rate Variation,5 Input Rate Variation,10 Input Rate Variation,25 Input Rate Variation,50 Input Rate Variation,75 Input Rate Variation,90 Input Rate Variation,95 Input Rate Variation,100 Input Rate Variation,Std Inter Arrival Times Req,0 Inter Arrival Times Req,5 Inter Arrival Times Req,10 Inter Arrival Times Req,25 Inter Arrival Times Req,50 Inter Arrival Times Req,75 Inter Arrival Times Req,90 Inter Arrival Times Req,95 Inter Arrival Times Req,100 Inter Arrival Times Req,Start Up Delay,Avg Video Download Rate,Std Video Download Rate,Avg Video Buffer Level,Std Video Buffer Level,Stall Events,Rebuffering Ratio,Stall Label,Total Stalling Time,Avg Time Stalling Events,Avg Quality Index,Avg Video Bit Rate,Avg Video Quality Variation,Avg Download Bit Rate
41,254200000,71,0.02,RateBasedAdaptationLogic,640360,70,1266,71.0179,0.0035968,0.0189573,2191,71.7721,0.38869,0.020995,3,39390.8,,8820,8820,27588,56773,90957,117705,133584,146133,155539,0.82066,0.716534,0.716534,1.00021,1.42675,1.85703,2.14175,3.14524,3.48402,4.00414,4138,392509.0,140207.0,0.5625,0.899218,4,0.0314286,MildStalling,2200,70.9677,0.421875,344960.0,78286.5,392509.0
41,254200000,71,0.02,RateBasedAdaptationLogic,640360,70,1459,71.0178,0.00339737,0.0226182,2496,71.7969,0.390736,0.0192308,3,44241.8,,56,56,29092,66885,95406,111046,142990,162810,215683,0.771662,0.858113,0.858113,0.998969,1.14336,1.57291,2.28413,2.85747,3.42359,3.56997,4352,433695.0,146189.0,2.48485,1.30549,0,0.0,NoStalling,0,0.0,0.44697,366313.0,113280.0,433695.0
41,254200000,71,0.02,RateBasedAdaptationLogic,640360,70,1449,71.0176,0.00296579,0.0200138,2435,71.9249,0.381957,0.0213552,4,67716.9,,56,56,18969,43560,72693,106929,175826,216284,310862,1.15104,0.295294,0.295294,0.859687,1.43001,1.8573,2.56912,3.28865,3.71389,6.56592,1645,469876.0,363909.0,0.2,0.6,7,0.121429,SevereStalling,8500,293.103,0.416667,416256.0,149716.0,469876.0
41,254200000,71,0.02,RateBasedAdaptationLogic,640360,70,1575,71.0176,0.0030525,0.0190476,2673,71.8419,0.390698,0.0187056,3,49973.3,,1560,1560,40749,62529,90718,129562,173721,191548,199058,0.874108,0.433478,0.433478,0.859251,1.28685,1.57252,2.42828,3.14013,3.2837,4.14207,1845,466580.0,218538.0,1.88235,1.27797,2,0.0257143,MildStalling,1800,54.5455,0.470588,402824.0,148945.0,466580.0
41,254200000,71,0.02,RateBasedAdaptationLogic,640360,70,1634,71.0175,0.0028505,0.0146879,2731,71.9413,0.383603,0.0194068,4,54447.5,,8820,8820,56721,72600,94380,125898,157749,167114,320776,1.17575,0.295681,0.295681,0.858113,1.14486,1.57041,2.14119,3.42706,4.13908,5.5691,1845,519565.0,311555.0,0.6875,0.949918,6,0.0657143,MildStalling,4600,148.387,0.484375,434400.0,182999.0,519565.0
41,254200000,71,0.02,RateBasedAdaptationLogic,640360,70,1665,71.0175,0.0028231,0.0186186,2811,72.1035,0.401132,0.0199217,6,56879.8,,56,56,53205,65340,98269,124872,157510,189693,342608,0.935805,0.295294,0.295294,0.859664,1.14188,1.8564,2.56999,2.85618,3.28271,4.9973,1645,491657.0,286224.0,0.375,0.780625,5,0.0728571,MildStalling,5100,164.516,0.492188,438880.0,169455.0,491657.0
41,254200000,71,0.02,RateBasedAdaptationLogic,640360,70,1386,71.0177,0.00329221,0.021645,2349,71.8014,0.383762,0.0225628,5,41697.2,,4464,4464,17424,53724,91569,115641,137182,142990,166864,1.20212,0.433841,0.433841,0.859664,1.28491,1.7135,2.28325,3.00193,4.57185,6.13665,1844,414755.0,176688.0,0.83871,1.10998,3,0.0957143,MildStalling,6700,223.333,0.419355,365997.0,158720.0,414755.0
41,293150000,1,0.0,RateAndBufferBasedAdaptationLogic,19201080,70,22828,1.01601,0.000274841,0.0,41931,20.0885,0.405904,0.00696382,7,539461.0,,8820,8820,1164121,1358155,1580246,2058419,2258395,2473826,2979457,0.559296,0.032609,0.295037,0.719515,0.977254,1.49683,1.84998,2.0551,2.20794,2.59574,399,7428370.0,3255830.0,14.0,5.7371,0,0.0,NoStalling,0,0.0,0.764286,4532960.0,1047040.0,7428370.0
41,293150000,1,0.0,RateAndBufferBasedAdaptationLogic,19201080,70,24470,1.01601,0.000265784,0.0,45022,20.1375,0.406301,0.00708542,3,421279.0,,685120,685120,1256515,1524083,1718651,2046286,2216170,2456802,2828914,0.517869,0.049061,0.302949,0.605561,1.09703,1.41529,1.71475,2.00401,2.18046,2.65259,353,7824882.0,2345450.0,15.3714,7.13577,0,0.0,NoStalling,0,0.0,0.9,4788660.0,1000660.0,7824882.0
41,293150000,1,0.0,RateAndBufferBasedAdaptationLogic,19201080,70,23984,1.01601,0.000276865,0.0,44296,20.0906,0.403785,0.00650172,7,598850.0,,1560,1560,1101151,1341842,1769471,2132471,2402026,2823106,2918128,0.610348,0.165441,0.220425,0.725805,0.976257,1.35563,1.79431,2.06422,2.16468,3.28047,902,7485650.0,2684260.0,16.9143,7.71407,0,0.0,NoStalling,0,0.0,0.885714,4577130.0,751887.0,7485650.0
